Sample,C+AC0-FOMI+AC0-AGAR+AC0-POT+AC0-63,C+AC0-FOMI+AC0-AGAR+AC0-POT+AC0-64,C+AC0-PENI+AC0-AGAR+AC0-OAT+AC0-65,C+AC0-PENI+AC0-AGAR+AC0-OAT+AC0-66,C+AC0-PENI+AC0-AGAR+AC0-POT+AC0-56,C+AC0-PENI+AC0-AGAR+AC0-POT+AC0-57,C+AC0-PENI+AC0-AGAR+AC0-POT+AC0-62,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-50,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-52,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-59,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-60,C+AC0-UNKN+AC0-AGAR+AC0-OAT+AC0-61,C+AC0-UNKN+AC0-AGAR+AC0-POT+AC0-55,C+AC0-UNKN+AC0-AGAR+AC0-POT+AC0-67,F+AC0-MSUB+AC0-WOOD+AC0-EPB+AC0-20,F+AC0-MSUB+AC0-WOOD+AC0-EPB+AC0-22,F+AC0-MSUB+AC0-WOOD+AC0-SAB+AC0-28,L+AC0-CBRA+AC0-BARK+AC0-BOJ+AC0-02,L+AC0-CFUR+AC0-BARK+AC0-BOJ+AC0-01,L+AC0-CFUR+AC0-BARK+AC0-BOJ+AC0-11,L+AC0-CFUR+AC0-BARK+AC0-BOJ+AC0-12,L+AC0-CFUR+AC0-WOOD+AC0-BOJ+AC0-15,L+AC0-CSTE+AC0-BARK+AC0-UKN+AC0-42,L+AC0-CSTE+AC0-WOOD+AC0-EPB+AC0-39,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-06,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-08,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-21,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-36,L+AC0-CTRI+AC0-BARK+AC0-BOJ+AC0-46,L+AC0-CTRI+AC0-WOOD+AC0-BOJ+AC0-26
pos2474,58877,18787,47208,10146,70637,121574,4556100,57853,29921,234602,250392,173826,83734,39034,5675306,2880205,143809,583717,514285,687957,682376,723829,3751146,11603780,256862,525563,534053,147459,486660,848130
pos2475,8838,215019,12387,7395,189202,74770,783804,43586,15905,80012,32916106,3298056,210120,246774,5660159,1088330,164686,148397,1446407,795036,948082,39791,5553617,8467718,2101736,849570,1425272,1230937,5482486,276430
pos2477,107603,26106,15507,12384,0,33946,9276034,13314,0,17907,0,0,0,9769,2871993,2510107,141842,60103,420153,25684,341747,158757,7370163,9730826,184866,482425,99591,25954,129755,531896
pos2479,79055,37579,6510,0,8854,79318,8498673,0,7646,16994,16973,13139,21380,8262,3362901,3488248,140955,50260,187738,22692,350452,171442,9939736,10444855,236473,266909,104561,18774,64930,593541
pos2480,28363,0,0,0,0,0,1752039,0,0,44043,113114,75163,30994,0,4620492,1012237,280030,281090,3928667,1832188,3317682,476220,5287133,15090550,6815283,7213930,6874386,7384409,10874720,523936
pos2481,6401,9627,9594,8621,7778,23468,190811,8611,9038,25060,38926,84435,38094,10277,781081,619486,135521,83483,562738,56457,116438,94021,1917053,11574971,105216,98954,102281,97392,126307,158175
pos2482,896766,449544,369876,109009,0,74846,10441765,18606,139587,441010,74728,10503,0,290324,18411578,10181799,1247527,724653,2245530,214490,3007594,2221089,8777390,9510332,1330015,2990559,1295809,418838,1406349,6776533
pos2483,0,0,0,0,0,0,197887,0,0,0,0,0,0,0,4895377,4326965,3131,82004,198144,87258,152367,87630,5890717,8161098,140109,160523,189321,18891,242292,46651
pos2484,0,0,0,0,0,0,620747,0,0,0,24873,0,0,0,5171473,219873,0,0,168428,0,25090,0,4650024,7515479,54774,118957,218728,12297,63096,0
pos2486,0,0,0,0,22553,22893,1171481,0,0,21530,30145,0,24432,0,464346,460222,101253,178397,1408726,1271409,1159701,337269,1774196,12124250,1501417,1985918,2254751,1215232,1927845,350523
pos2487,24150,20410,1502669,87867,17171,72110,3161916,19281,28803,2646503,38171,32146,41984,9891,1803188,1493951,134396,32967,637866,69584,496083,353104,3378203,13849397,173330,362284,146032,73857,200107,855272
pos2489,0,0,0,0,0,0,165053,0,0,0,0,0,0,0,0,342598,13777,152529,292990,142594,4433,0,59140670,15600488,2249859,12260006,297117,85183,4944410,71390
pos2490,42911,114983,546041,328385,1324292,3902618,691643,2255448,435512,1120705,1189468,690994,4127695,35699,877514,217220,658029,113213,565447,146594,299307,257919,585129,11322803,205606,515096,87633,330374,301925,405348
pos2491,0,0,0,0,54517,18308,756312,0,0,0,17462,0,80067,10987,2439670,750496,48278,37755,367295,0,33410,48992,7700357,10825392,106238,137291,44737,0,28686,79845
pos2500,231309,95795,384174,156101,23414,180923,3824556,47239,151699,287003,20996,22669,440287,16106,5529189,5305209,367108,220056,1092590,359758,1253352,1399310,14076266,18606031,486469,757308,410975,189487,475335,1860726
pos2501,61424,84536,436445,335708,105315,320153,0,44531,1426200,485392,907431,222056,156908,22742,43491,0,10092,7181,477072,17579,5923,478435,27746,22837136,25813,4938,5964,36495,13418,211939
pos2503,37668,193976,48088,148536,266315,43008,1209036,348606,218514,420109,302617,561942,143716,154865,882124,315463,205131,267630,557872,583703,702432,355384,2153051,11515742,764659,1150756,493534,311031,917536,400974
pos2505,637125,500055,44537,0,0,8511,8024882,8402,10930,12262,13786,11508,0,120236,3599557,3786449,272938,159838,437567,112889,391627,410625,10025212,11432991,154598,423219,383509,119031,252606,1468660
pos2507,226712,57250,197468,35154,273224,908939,29774564,98091,214563,56294,150878,207104,196188,130974,23259525,14037423,985830,237046,1131637,328977,1579431,833996,13171305,24025907,985464,1681449,646026,821704,814997,1076472
pos2516,44888,43456,30230,0,0,0,2211076,68999,0,0,0,37990,60480,27234,9721098,3527975,159399,318345,10487096,2829536,4507868,352432,13152617,12301989,6954020,9670544,7377144,11270073,4690997,691825
pos2517,11284,16409,9724,0,0,9362,1068272,0,10066,0,0,0,47634,0,1891482,2708130,12575,16176,599021,151664,52997,53683,3775476,10154279,845811,625448,420887,821323,389142,248193
pos2518,151466,384988,653223,1206368,269022,247835,5432511,1655653,17163,2225687,48422,383168,654705,0,2332616,2300101,102241,116108,729830,489759,1255610,543263,5040196,10362166,498314,412097,285737,296686,326131,623729
pos2521,71540,24203,207428,77610,17914,52867,7929279,11395,65146,159926,101499,24361,0,86579,7138123,3949765,231526,268773,1265702,229901,551973,698090,6477672,19317895,322986,560194,695899,244540,301272,2060765
pos2523,173099,481626,546041,328385,1324292,4749372,262267,2504365,435512,1120705,1189468,690994,4022171,35699,855107,516082,828774,296015,767482,221344,596287,503815,585129,15882215,143680,515096,126979,330374,301925,405348
pos2524,5172,7541,178090,70760,0,0,307430,187765,97491,272733,183307,132069,151908,352772,9104457,8907851,2507834,281585,1361893,1307673,770741,362554,5786587,13705376,13794936,10789739,5368748,19990663,15456519,849210
pos2525,12829,0,651144,206914,21028,349543,622546,0,0,2160256,23402,18891,0,12924,891582,276728,68847,40910,885290,158742,391643,101909,3327819,8427710,394864,222738,185217,135646,431074,80546
pos2526,0,0,0,0,0,0,883882,0,0,0,0,0,0,0,82855,689194,84827,70178,379906,29753,59163,84034,192584422,13129508,3141406,7617513,450220,99643,6695791,371407
pos2528,87120,177582,474877,58013,64775,111419,1942020,74055,64073,391993,3260523,1346709,435635,82058,4900232,1271638,567594,268119,836574,1972780,1372725,697853,4287401,12604600,1266190,230903,2049167,5345155,3674580,5924901
pos2529,634461,625272,347847,702670,2487128,180321,387499,170594,302291,630265,490043,230085,241794,114737,152748,821482,435866,983726,1963328,105269,13194,263529,33956243,44688598,17996845,1714880,1326915,411872,1117215,154461
pos2530,0,29053,0,0,0,0,673484,0,0,0,0,0,74771,0,1461730,1916033,7641,13672,233719,22674,27921,25353,3918900,8791366,7725,23616,0,0,28504,81911
pos2536,5831,0,0,0,0,0,132005,0,0,0,0,0,0,0,187182,76410,5455,15286,231997,6688,16262,8600,203938,8342063,30221,9032,17519,0,29914,24029
pos2540,58877,81218,47208,10146,70637,121574,1841499,57853,29921,234602,250392,173826,83734,39034,5688114,3429853,143809,583717,557537,894266,787252,723829,3508521,10086340,845821,678928,1257646,770031,1053722,636587
pos2549,60301,25192,6975,0,65168,196904,4384618,7963,11887,8666,226446,330441,28369,32728,2351137,2089669,174492,380457,577483,151713,307991,251204,4362318,16063602,354920,431897,197286,232110,718087,1079413
pos2550,0,0,0,0,0,0,33544,0,0,0,0,0,0,0,212077,583165,65922,4073,332116,313676,20567,19447,212267,9730476,110589,151190,84174,219464,296332,250128
pos2552,139901,20676,3224781,1432775,99251,222862,6845963,199478,599648,3698959,2970190,745443,4228463,1238665,5093821,2874573,302946,135600,839671,594100,790922,1014155,7110304,20056851,247180,447013,799123,543968,964614,1156986
pos2553,0,6089,5355,0,0,0,191601,6602,7593,7011,20393,17018,0,0,901820,340065,22915,21488,345121,40643,39413,41165,1445951,8213601,34004,51309,82697,20922,40054,166537
pos2554,14056,55922,10789,10650,117585,8541,722230,8896,16994,54481,59318,157837,44390,13909,9185210,48250,48966,17426,789177,243245,363566,84246,4557581,8285406,1169154,605980,1508476,2061729,1957704,26843
pos2555,0,0,0,0,0,0,1080117,0,0,17423,21242,36017,0,0,620554,195814,23937,9447,271694,15328,260826,90084,4115708,6840329,148839,76918,97395,58519,93860,192271
pos2559,93463,135327,76836,147899,30230,59230,508683,19911,109803,91834,10400,878658,33412,31249,1080983,2660475,205374,133916,546780,127817,111584,414878,5662211,6939357,883822,221275,299343,797058,721922,1020213
pos2560,23150,18224,0,0,50092,32823,230585,17080,0,0,0,0,0,0,278378,590076,21786,23847,334072,32552,82733,53033,1798782,7957934,420768,82921,254963,392094,219226,90723
pos2561,55088,0,0,0,72490,0,405627,0,55082,0,0,38457,0,69039,1291609,1170930,0,0,138437,0,0,0,3560521,4442718,33051,26581,11707,0,0,48181
pos2562,0,0,0,0,0,14641,0,0,0,0,439533,298352,0,0,0,0,48967,0,314555,0,0,0,0,14083244,0,0,0,0,0,0
pos2565,47761,13407,22668,14561,39410,122184,5685279,264177,39707,38257,321020,22475,90229,47361,3020156,1824793,173327,164272,2370077,1359906,901665,970238,4260677,8832911,753546,314313,2968667,428174,570328,569770
pos2567,11587,10042,47295,52638,68549,71580,4227296,16740,39163,20437,33715,52171,0,10473,3345105,1742022,182770,273655,895841,1291523,1133890,1134143,4318215,14465819,706434,266589,358328,349333,662719,992903
pos2573,13135,12587,204600,51383,19944,60292,498650,10842,13296,670454,17860,29704,16510,9074,567906,187544,32226,53876,519010,63192,122549,152091,3624820,5758171,254375,135518,352051,67610,152432,91624
pos2575,0,0,30627,17932,0,0,586516,0,11995,16031,0,7959,727956,15010,841340,914511,105253,25945,307207,28419,23848,40466,98855968,9947885,3439789,29429560,577491,638257,10056356,331032
pos2576,33282,11411,164156,16021,0,0,2349344,34737,20616,129079,89954,15065,0,167032,4302278,1443748,93134,138948,933582,492916,1336784,189507,3934105,8961027,930169,338405,1320720,1225993,1446920,389802
pos2579,151686,73196,37308,7197,52428,111856,3371068,60279,20940,31435,73885,60369,49267,22471,5635785,2774498,269179,193035,483956,183069,673655,505367,7326577,10417700,329050,359130,197005,90436,138728,1024571
pos2581,0,6801,16888,0,0,0,0,0,0,0,0,0,0,8206,22398,9961,3892,22363,242393,65861,167308,120479,1408655,7434364,180835,218952,142193,110323,257914,10342
pos2586,0,0,0,0,0,0,21880,0,0,13548,0,0,0,0,71502,212789,47862,10620,608810,313676,405714,27738,143323,9883492,2436249,355351,938371,3075311,3302132,160899
pos2590,64288,10096,183189,36748,33911,33165,6991075,9274,0,75479,51918,24727,204745,398852,3244263,2628426,177618,119853,288093,90874,383604,356138,5644241,10572310,530145,326140,310925,778343,594459,1147952
pos2592,88415,29145,21401576,7352936,33716,66259,8572466,47269,6188778,11276360,8334402,3169690,702253,31774984,6485138,4091857,294501,257991,601851,127706,714277,575234,12610233,10355327,834494,498144,447081,924306,476596,1683360
pos2595,107648,28339,34624,13863,95956,130742,9468232,8240,24338,84366,38102,20431,0,37909,7220202,4203250,314215,319774,1482278,229901,708137,982205,5613342,12551712,497400,660342,621444,242739,456003,2594807
pos2600,46008,1151015,89749,52767,75528,190444,2997493,138039,175099,205416,20168418,3267575,517647,34134,4752667,567387,364334,229158,255297,998840,981768,493618,1730728,6010236,222912,491322,299516,1409181,1342960,1457623
pos2602,20987,28271,11593,0,0,22794,5216998,0,10610,10098,0,0,21981,15483,3191403,2624592,67712,97799,341323,177608,280893,162804,7891765,6808803,1033000,632442,448388,1360436,1253390,600440
pos2604,205459,75710,442764,142930,365656,551423,2808738,13019,0,465034,62548,35536,365371,20184,4849860,4494515,531857,351052,1415677,580542,1227568,791176,9432433,10115880,941492,1154639,605226,410455,838854,1796242
pos2605,0,0,0,0,0,0,252012,0,0,0,0,0,0,0,394305,379263,3169,4517,290186,36826,0,57434,2348911,6512923,0,23315,0,0,0,43199
pos2607,0,0,33634,0,0,11794,1080117,19911,0,80842,20296,36017,18307,0,540771,293081,31710,67656,328079,44363,145901,101657,2347168,5155159,221773,188968,333942,173208,240229,174387
pos2609,0,0,0,0,0,0,620747,0,0,0,24873,0,0,0,3891954,230324,0,4302,268248,0,75385,0,4073862,5484158,53258,151563,174499,19559,107894,0
pos2610,18522,0,0,0,0,0,296583,8098,0,0,0,0,0,0,1334422,966364,0,114442,230944,73038,187340,0,2222203,5905390,219733,403441,149629,0,122146,18054
pos2615,7188,0,8322918,3303386,0,0,5263181,18634,1581109,8654363,5349791,1475113,0,2425155,1747605,1773079,66492,90939,433928,98192,439010,420932,2449626,10285154,187281,95047,414069,177032,258767,290241
pos2616,10430,17258,0,0,14374,17905,361707,0,8383,0,90598,147684,11612,0,6761123,1217649,16057,375574,155012,746998,136368,114835,3667915,6691325,389780,138668,184737,14664,541354,116965
pos2619,0,0,0,0,0,0,121056,0,0,0,0,0,0,0,1080057,440779,0,0,88006,0,0,4685,1251667,5451509,10070,13536,33193,0,0,36361
pos2620,81925,35567,8615,0,13999,76360,7977481,0,11149,11054,22188,33602,15436,7639,3361083,2773560,228329,483972,589683,140109,490298,595793,3945298,8496417,601828,637247,459172,473755,393436,829077
pos2623,0,10979,10853,0,0,11514,1031105,0,0,0,105599,24686,0,0,664675,1242233,7543,25920,184956,26064,56336,34446,2593413,4452166,94025,51708,32482,8091,29849,116285
pos2624,0,19011,32693,51202,15957,22362,1317869,28295,0,77897,39361,87977,22419,26828,6917274,801188,62674,173945,770518,673642,1041406,258261,4834929,9947730,981857,895199,747320,888395,701328,490515
pos2629,11215,0,24405,0,76633,143739,2978917,0,0,148394,45858,26456,0,0,7170092,859385,29999,21234,67918,9403,117629,132163,7088771,9378341,56725,142477,111219,9240,51198,286254
pos2632,0,0,0,10461,0,27217,243842,0,82089,0,32013,29215,0,14419,1022929,957977,51561,154898,516949,235806,320752,110785,2187490,6643576,337165,377869,179847,352035,352751,283326
pos2634,33681,0,0,7561,11135,64938,3918898,0,11519,9873,43630,39560,15230,11241,463408,378426,202810,1467655,248916,230068,453262,179602,566568,5294507,36038,293045,278446,30006,248226,78347
pos2640,0,0,0,0,0,35010,803951,0,0,0,0,0,0,0,1565254,1977715,40986,81683,157433,75351,49539,89259,3091636,8645765,449565,135508,344397,208623,125354,81264
pos2641,0,0,0,0,609067,0,0,0,0,0,0,0,147502,0,0,35635,0,91535,198639,0,0,0,4068923,14218049,2481289,178788,170733,0,113480,0
pos2646,7466,17112,4504,7670,10857,23673,346987,177114,10455,6498,14305,26369,89625,8235,774990,1086912,174155,111909,431113,144792,278372,500648,4656620,4852336,1502087,341132,524670,1404719,688478,835467
pos2648,0,127307,61198,152912,173839,197944,1717041,0,0,155627,276489,0,109792,264493,2187837,1772516,143259,198877,408054,161953,685600,442916,4420940,5288863,439201,413064,154097,52000,97882,602721
pos2649,146810,53484,160913,22201,7126,0,3656669,6855,0,114714,21014,0,0,12593,7216491,4520995,269076,176827,509419,86816,804940,550652,8870682,7514260,400732,658957,484345,94774,499971,1575742
pos2650,0,0,0,0,0,0,327420,0,0,0,0,0,0,0,807457,2075387,0,0,126567,0,9821,0,5165575,3996723,75855,20764,17378,0,0,0
pos2651,195290,138276,291385,389672,499083,517688,826440,4230070,475737,289163,161517,59898,3424162,180479,1193730,544339,134891,74887,809611,804699,1943808,789173,3429252,5096515,564206,733502,1369595,433205,505283,971732
pos2652,27490,6438,36708,48713,0,19198,2570360,10739,91457,135051,38931,12332,0,12736,2534604,2208800,162066,100034,344725,110343,351987,353008,3522016,8202240,248798,167122,329266,123847,390901,335453
pos2653,6851,10162,87238,9159,888225,240148,3010115,12421,0,27947,40490,40822,182893,103628,3292468,347330,131639,149984,529030,346579,392461,140916,4136924,9132025,238444,331700,300350,137460,343285,142592
pos2656,13486,43504,0,0,51948,0,866056,15139,0,0,0,11586,22779,0,948532,696063,125367,60351,461307,47193,86456,379182,4179386,5017780,365968,58350,122186,145774,611886,505156
pos2659,0,0,15367,0,0,33968,29841,48011,0,0,84450,119388,18822,0,76020,56240,0,99020,154076,113521,193389,106823,1206056,5217424,444441,334854,224227,177731,315092,29398
pos2663,30915,8708,60603,8939,931112,110708,3117796,19321,0,145133,165805,19508,164975,52956,1294502,482306,121166,144925,1053398,476043,834139,200488,2848582,5747351,442663,742237,6545670,158207,421613,362553
pos2667,5891,62045,62527,5981,0,411730,526358,33976,0,13994,21601,82616,31946,16006,1427442,686372,81701,69779,403459,103234,342890,349827,3438952,6126693,301721,134509,342382,125707,183203,192051
pos2669,87180,401791,160161,180166,1429051,53171,0,0,71543,134009,189785,0,286344,192195,4534204,618411,37238,307163,213774,93019,250608,100842,479490,6144210,79792,38731,154902,29230,45497,58627
pos2671,0,0,0,0,0,0,312851,0,0,8565,0,0,31804,0,617776,1311267,15923,30231,127296,40150,64349,31990,4088409,9758705,46147,62203,54177,27753,74817,105929
pos2676,57221,14820,226948,60016,0,22253,5615629,10240,49626,270262,50634,54681,0,573151,2583998,3208300,156164,97135,290848,91560,389050,229270,6852599,5553839,205821,294424,202111,168556,200009,967579
pos2679,0,15886,0,0,0,0,19180,11901,0,9873,9261,0,13842,9137,2886046,161058,18318,43404,297690,31113,165330,425526,2087359,2944549,97155,49003,258178,36023,45942,16635
pos2681,18068,40482,958704,557414,829114,455533,55423,426887,735981,1131096,208695,93556,709090,783543,1513463,2225596,423928,1517171,10496575,11791185,8171290,629148,3323236,4622537,3611458,2876307,5244476,1932577,3492301,863063
pos2682,7775,8961,19828,9117,7752922,10875359,780556,0,0,17066,64934,73204,10484311,0,1220295,1197463,235574,162257,748785,1156969,342558,247904,2868975,5402578,479701,217215,479480,1115902,1032231,777653
pos2684,12941,14212,11013,10058,14630,16568,964287,11288,0,10556,0,62018,44820,19226,4418238,956067,50006,57010,238984,70028,426173,228244,4796058,5116284,555804,185817,611915,432044,160852,704698
pos2686,43381,69034,47348,73752,60523,112462,1743792,132405,63273,55238,148487,95559,115593,78532,2975718,3009057,36463,148269,172637,140742,344066,241029,6458458,5644579,823520,140575,430565,180581,106008,662100
pos2689,49509,36470,330802,80524,740056,190937,3082104,136070,37036,1259115,355228,198757,1753187,89654,2704604,2817895,117370,177022,683369,451981,1092602,625580,6177666,4802712,460013,458742,374794,121471,182892,1012957
pos2692,0,0,0,0,0,0,990672,0,0,0,0,14634,44894,0,817601,144508,84797,229760,146682,125316,209175,84868,832622,3780910,717439,252844,309978,296415,503604,49854
pos2699,0,0,0,0,0,33955,198672,28851,0,0,0,0,0,0,115061,644354,61756,176309,378225,535443,642071,315215,3336564,4702869,638461,606485,660709,1157076,491928,258560
pos2704,17743,6679,38520,15937,0,0,3287659,0,0,29457,54781,19999,0,53159,5518832,4747133,201548,144746,427344,219979,190364,348725,3442652,11650057,336177,288585,605559,291652,446981,554991
pos2705,0,0,0,0,0,0,247208,0,0,0,0,0,0,0,714807,429749,0,0,91280,0,5628,4626,2863175,5329892,16061,26525,9394,0,0,12347
pos2710,47459,44496,601785,399583,614997,776459,1460291,2897276,567408,1928742,261022,152391,12040846,66307,1116464,1977223,327605,96725,510335,84738,859372,496140,5298958,3772365,174403,130766,130025,149076,254360,204925
pos2714,14529,9831,31027,23988,25379,338001,1424444,41836,35286,18227,37830,139640,12149,10520,3210238,1252290,332411,252463,5895424,2352185,1058832,425097,4560913,10225579,2517382,1215176,4794120,1065365,2468284,485438
pos2720,0,10767,9156,4960,512703,3714830,439468,276048,9417,11177,8872,225080,885771,8093,1512170,1200290,140848,196081,545828,142484,239797,1242112,5474472,5216402,576701,151098,346728,265508,314089,1069030
