name+AF8-sirius,Pathway,Class,Subclass
neg7404,Terpenoids,Triterpenoids,Triterpenoids
neg743,Terpenoids,Triterpenoids,Triterpenoids
neg7439,Terpenoids,Triterpenoids,Triterpenoids
neg748,Terpenoids,Triterpenoids,Triterpenoids
neg7487,Terpenoids,Triterpenoids,Triterpenoids
neg7525,Terpenoids,Triterpenoids,Triterpenoids
neg756,Terpenoids,Triterpenoids,Triterpenoids
neg7598,Terpenoids,Triterpenoids,Triterpenoids
neg765,Terpenoids,Triterpenoids,Triterpenoids
neg7658,Terpenoids,Triterpenoids,Triterpenoids
neg7685,Terpenoids,Triterpenoids,Triterpenoids
neg7688,Terpenoids,Triterpenoids,Triterpenoids
neg7717,Terpenoids,Triterpenoids,Triterpenoids
neg7754,Terpenoids,Triterpenoids,Triterpenoids
neg7755,Terpenoids,Triterpenoids,Triterpenoids
neg7771,Terpenoids,Triterpenoids,Triterpenoids
neg7789,Terpenoids,Triterpenoids,Triterpenoids
neg7822,Terpenoids,Triterpenoids,Triterpenoids
neg7836,Terpenoids,Triterpenoids,Triterpenoids
neg7882,Terpenoids,Triterpenoids,Triterpenoids
neg7926,Terpenoids,Triterpenoids,Triterpenoids
neg7970,Terpenoids,Triterpenoids,Triterpenoids
neg7986,Terpenoids,Triterpenoids,Triterpenoids
neg7995,Terpenoids,Triterpenoids,Triterpenoids
neg8012,Terpenoids,Triterpenoids,Triterpenoids
neg8154,Terpenoids,Triterpenoids,Triterpenoids
neg8266,Terpenoids,Triterpenoids,Triterpenoids
neg8359,Terpenoids,Triterpenoids,Triterpenoids
neg8369,Terpenoids,Triterpenoids,Triterpenoids
neg8391,Terpenoids,Triterpenoids,Triterpenoids
neg8453,Terpenoids,Triterpenoids,Triterpenoids
neg8463,Terpenoids,Triterpenoids,Triterpenoids
neg8480,Terpenoids,Triterpenoids,Triterpenoids
neg8521,Terpenoids,Triterpenoids,Triterpenoids
neg8659,Terpenoids,Triterpenoids,Triterpenoids
neg8745,Terpenoids,Triterpenoids,Triterpenoids
neg8771,Terpenoids,Triterpenoids,Triterpenoids
neg8843,Terpenoids,Triterpenoids,Triterpenoids
neg8852,Terpenoids,Triterpenoids,Triterpenoids
neg8882,Terpenoids,Triterpenoids,Triterpenoids
neg8890,Terpenoids,Triterpenoids,Triterpenoids
neg8906,Terpenoids,Triterpenoids,Triterpenoids
neg8911,Terpenoids,Triterpenoids,Triterpenoids
neg8916,Terpenoids,Triterpenoids,Triterpenoids
neg8920,Terpenoids,Triterpenoids,Triterpenoids
neg8922,Terpenoids,Triterpenoids,Triterpenoids
neg8931,Terpenoids,Triterpenoids,Triterpenoids
neg8939,Terpenoids,Triterpenoids,Triterpenoids
neg8940,Terpenoids,Triterpenoids,Triterpenoids
neg8945,Terpenoids,Triterpenoids,Triterpenoids
neg8957,Terpenoids,Triterpenoids,Triterpenoids
neg8958,Terpenoids,Triterpenoids,Triterpenoids
neg8962,Terpenoids,Triterpenoids,Triterpenoids
neg8977,Terpenoids,Triterpenoids,Triterpenoids
neg9007,Terpenoids,Triterpenoids,Triterpenoids
neg9014,Terpenoids,Triterpenoids,Triterpenoids
neg9066,Terpenoids,Triterpenoids,Triterpenoids
neg909,Terpenoids,Triterpenoids,Triterpenoids
neg9113,Terpenoids,Triterpenoids,Triterpenoids
neg9162,Terpenoids,Triterpenoids,Triterpenoids
neg9169,Terpenoids,Triterpenoids,Triterpenoids
neg9172,Terpenoids,Triterpenoids,Triterpenoids
neg9181,Terpenoids,Triterpenoids,Triterpenoids
neg9188,Terpenoids,Triterpenoids,Triterpenoids
neg919,Terpenoids,Triterpenoids,Triterpenoids
neg9190,Terpenoids,Triterpenoids,Triterpenoids
neg9192,Terpenoids,Triterpenoids,Triterpenoids
neg920,Terpenoids,Triterpenoids,Triterpenoids
neg9206,Terpenoids,Triterpenoids,Triterpenoids
neg923,Terpenoids,Triterpenoids,Triterpenoids
neg9252,Terpenoids,Triterpenoids,Triterpenoids
neg9255,Terpenoids,Triterpenoids,Triterpenoids
neg9290,Terpenoids,Triterpenoids,Triterpenoids
neg930,Terpenoids,Triterpenoids,Triterpenoids
neg931,Terpenoids,Triterpenoids,Triterpenoids
neg932,Terpenoids,Triterpenoids,Triterpenoids
neg935,Terpenoids,Triterpenoids,Triterpenoids
neg9375,Terpenoids,Triterpenoids,Triterpenoids
neg940,Terpenoids,Triterpenoids,Triterpenoids
neg944,Terpenoids,Triterpenoids,Triterpenoids
neg9441,Terpenoids,Triterpenoids,Triterpenoids
neg945,Terpenoids,Triterpenoids,Triterpenoids
neg947,Terpenoids,Triterpenoids,Triterpenoids
neg949,Terpenoids,Triterpenoids,Triterpenoids
neg951,Terpenoids,Triterpenoids,Triterpenoids
neg9530,Terpenoids,Triterpenoids,Triterpenoids
neg9569,Terpenoids,Triterpenoids,Triterpenoids
neg9594,Terpenoids,Triterpenoids,Triterpenoids
neg9643,Terpenoids,Triterpenoids,Triterpenoids
neg966,Terpenoids,Triterpenoids,Triterpenoids
neg967,Terpenoids,Triterpenoids,Triterpenoids
neg971,Terpenoids,Triterpenoids,Triterpenoids
neg973,Terpenoids,Triterpenoids,Triterpenoids
neg975,Terpenoids,Triterpenoids,Triterpenoids
neg9759,Terpenoids,Triterpenoids,Triterpenoids
neg977,Terpenoids,Triterpenoids,Triterpenoids
neg979,Terpenoids,Triterpenoids,Triterpenoids
neg980,Terpenoids,Triterpenoids,Triterpenoids
pos1451,Terpenoids,Triterpenoids,Triterpenoids
pos1524,Terpenoids,Triterpenoids,Triterpenoids
pos1637,Terpenoids,Triterpenoids,Triterpenoids
pos1661,Terpenoids,Triterpenoids,Triterpenoids
pos1663,Terpenoids,Triterpenoids,Triterpenoids
pos1780,Terpenoids,Triterpenoids,Triterpenoids
pos1783,Terpenoids,Triterpenoids,Triterpenoids
pos1784,Terpenoids,Triterpenoids,Triterpenoids
pos1787,Terpenoids,Triterpenoids,Triterpenoids
pos1789,Terpenoids,Triterpenoids,Triterpenoids
pos1791,Terpenoids,Triterpenoids,Triterpenoids
pos1793,Terpenoids,Triterpenoids,Triterpenoids
pos1795,Terpenoids,Triterpenoids,Triterpenoids
pos1798,Terpenoids,Triterpenoids,Triterpenoids
pos1799,Terpenoids,Triterpenoids,Triterpenoids
pos1805,Terpenoids,Triterpenoids,Triterpenoids
pos1806,Terpenoids,Triterpenoids,Triterpenoids
pos1809,Terpenoids,Triterpenoids,Triterpenoids
pos1811,Terpenoids,Triterpenoids,Triterpenoids
pos1812,Terpenoids,Triterpenoids,Triterpenoids
pos1817,Terpenoids,Triterpenoids,Triterpenoids
pos1819,Terpenoids,Triterpenoids,Triterpenoids
pos1820,Terpenoids,Triterpenoids,Triterpenoids
pos1822,Terpenoids,Triterpenoids,Triterpenoids
pos1823,Terpenoids,Triterpenoids,Triterpenoids
pos1825,Terpenoids,Triterpenoids,Triterpenoids
pos1827,Terpenoids,Triterpenoids,Triterpenoids
pos1833,Terpenoids,Triterpenoids,Triterpenoids
pos1834,Terpenoids,Triterpenoids,Triterpenoids
pos1835,Terpenoids,Triterpenoids,Triterpenoids
pos1837,Terpenoids,Triterpenoids,Triterpenoids
pos1838,Terpenoids,Triterpenoids,Triterpenoids
pos1840,Terpenoids,Triterpenoids,Triterpenoids
pos1845,Terpenoids,Triterpenoids,Triterpenoids
pos1846,Terpenoids,Triterpenoids,Triterpenoids
pos1847,Terpenoids,Triterpenoids,Triterpenoids
pos1848,Terpenoids,Triterpenoids,Triterpenoids
pos1850,Terpenoids,Triterpenoids,Triterpenoids
pos1854,Terpenoids,Triterpenoids,Triterpenoids
pos1855,Terpenoids,Triterpenoids,Triterpenoids
pos1869,Terpenoids,Triterpenoids,Triterpenoids
pos1876,Terpenoids,Triterpenoids,Triterpenoids
pos1880,Terpenoids,Triterpenoids,Triterpenoids
pos1882,Terpenoids,Triterpenoids,Triterpenoids
pos1897,Terpenoids,Triterpenoids,Triterpenoids
pos1903,Terpenoids,Triterpenoids,Triterpenoids
pos1909,Terpenoids,Triterpenoids,Triterpenoids
pos1917,Terpenoids,Triterpenoids,Triterpenoids
pos1923,Terpenoids,Triterpenoids,Triterpenoids
pos1933,Terpenoids,Triterpenoids,Triterpenoids
pos1934,Terpenoids,Triterpenoids,Triterpenoids
pos1935,Terpenoids,Triterpenoids,Triterpenoids
pos1944,Terpenoids,Triterpenoids,Triterpenoids
pos1960,Terpenoids,Triterpenoids,Triterpenoids
pos1970,Terpenoids,Triterpenoids,Triterpenoids
pos1975,Terpenoids,Triterpenoids,Triterpenoids
pos1993,Terpenoids,Triterpenoids,Triterpenoids
pos1996,Terpenoids,Triterpenoids,Triterpenoids
pos2009,Terpenoids,Triterpenoids,Triterpenoids
pos2019,Terpenoids,Triterpenoids,Triterpenoids
pos2037,Terpenoids,Triterpenoids,Triterpenoids
pos2044,Terpenoids,Triterpenoids,Triterpenoids
pos2061,Terpenoids,Triterpenoids,Triterpenoids
pos2075,Terpenoids,Triterpenoids,Triterpenoids
pos2079,Terpenoids,Triterpenoids,Triterpenoids
pos2080,Terpenoids,Triterpenoids,Triterpenoids
pos2084,Terpenoids,Triterpenoids,Triterpenoids
pos2095,Terpenoids,Triterpenoids,Triterpenoids
pos2101,Terpenoids,Triterpenoids,Triterpenoids
pos2104,Terpenoids,Triterpenoids,Triterpenoids
pos2111,Terpenoids,Triterpenoids,Triterpenoids
pos2112,Terpenoids,Triterpenoids,Triterpenoids
pos2116,Terpenoids,Triterpenoids,Triterpenoids
pos2125,Terpenoids,Triterpenoids,Triterpenoids
pos2165,Terpenoids,Triterpenoids,Triterpenoids
pos2257,Terpenoids,Triterpenoids,Triterpenoids
pos2267,Terpenoids,Triterpenoids,Triterpenoids
pos2501,Terpenoids,Triterpenoids,Triterpenoids
pos3135,Terpenoids,Triterpenoids,Triterpenoids
pos3138,Terpenoids,Triterpenoids,Triterpenoids
pos3139,Terpenoids,Triterpenoids,Triterpenoids
pos3151,Terpenoids,Triterpenoids,Triterpenoids
pos3175,Terpenoids,Triterpenoids,Triterpenoids
pos3183,Terpenoids,Triterpenoids,Triterpenoids
pos3194,Terpenoids,Triterpenoids,Triterpenoids
pos3211,Terpenoids,Triterpenoids,Triterpenoids
pos3213,Terpenoids,Triterpenoids,Triterpenoids
pos3219,Terpenoids,Triterpenoids,Triterpenoids
pos3229,Terpenoids,Triterpenoids,Triterpenoids
pos3234,Terpenoids,Triterpenoids,Triterpenoids
pos3237,Terpenoids,Triterpenoids,Triterpenoids
pos3245,Terpenoids,Triterpenoids,Triterpenoids
pos3289,Terpenoids,Triterpenoids,Triterpenoids
pos3293,Terpenoids,Triterpenoids,Triterpenoids
pos3325,Terpenoids,Triterpenoids,Triterpenoids
pos334,Terpenoids,Triterpenoids,Triterpenoids
pos3349,Terpenoids,Triterpenoids,Triterpenoids
pos3351,Terpenoids,Triterpenoids,Triterpenoids
pos3354,Terpenoids,Triterpenoids,Triterpenoids
pos3356,Terpenoids,Triterpenoids,Triterpenoids
pos3361,Terpenoids,Triterpenoids,Triterpenoids
pos3387,Terpenoids,Triterpenoids,Triterpenoids
pos3391,Terpenoids,Triterpenoids,Triterpenoids
pos341,Terpenoids,Triterpenoids,Triterpenoids
pos3468,Terpenoids,Triterpenoids,Triterpenoids
pos3523,Terpenoids,Triterpenoids,Triterpenoids
pos359,Terpenoids,Triterpenoids,Triterpenoids
pos3675,Terpenoids,Triterpenoids,Triterpenoids
pos368,Terpenoids,Triterpenoids,Triterpenoids
pos3815,Terpenoids,Triterpenoids,Triterpenoids
pos3832,Terpenoids,Triterpenoids,Triterpenoids
pos3837,Terpenoids,Triterpenoids,Triterpenoids
pos3841,Terpenoids,Triterpenoids,Triterpenoids
pos3842,Terpenoids,Triterpenoids,Triterpenoids
pos3854,Terpenoids,Triterpenoids,Triterpenoids
pos3863,Terpenoids,Triterpenoids,Triterpenoids
pos387,Terpenoids,Triterpenoids,Triterpenoids
pos3878,Terpenoids,Triterpenoids,Triterpenoids
pos3888,Terpenoids,Triterpenoids,Triterpenoids
pos3898,Terpenoids,Triterpenoids,Triterpenoids
pos3906,Terpenoids,Triterpenoids,Triterpenoids
pos3930,Terpenoids,Triterpenoids,Triterpenoids
pos3931,Terpenoids,Triterpenoids,Triterpenoids
pos394,Terpenoids,Triterpenoids,Triterpenoids
pos3968,Terpenoids,Triterpenoids,Triterpenoids
pos3976,Terpenoids,Triterpenoids,Triterpenoids
pos4043,Terpenoids,Triterpenoids,Triterpenoids
pos4046,Terpenoids,Triterpenoids,Triterpenoids
pos405,Terpenoids,Triterpenoids,Triterpenoids
pos412,Terpenoids,Triterpenoids,Triterpenoids
pos4127,Terpenoids,Triterpenoids,Triterpenoids
pos416,Terpenoids,Triterpenoids,Triterpenoids
pos4202,Terpenoids,Triterpenoids,Triterpenoids
pos4207,Terpenoids,Triterpenoids,Triterpenoids
pos4213,Terpenoids,Triterpenoids,Triterpenoids
pos4215,Terpenoids,Triterpenoids,Triterpenoids
pos4217,Terpenoids,Triterpenoids,Triterpenoids
pos4219,Terpenoids,Triterpenoids,Triterpenoids
pos4223,Terpenoids,Triterpenoids,Triterpenoids
pos4250,Terpenoids,Triterpenoids,Triterpenoids
pos4258,Terpenoids,Triterpenoids,Triterpenoids
pos4262,Terpenoids,Triterpenoids,Triterpenoids
pos4272,Terpenoids,Triterpenoids,Triterpenoids
pos4350,Terpenoids,Triterpenoids,Triterpenoids
pos4412,Terpenoids,Triterpenoids,Triterpenoids
pos4423,Terpenoids,Triterpenoids,Triterpenoids
pos4448,Terpenoids,Triterpenoids,Triterpenoids
pos4466,Terpenoids,Triterpenoids,Triterpenoids
pos448,Terpenoids,Triterpenoids,Triterpenoids
pos4546,Terpenoids,Triterpenoids,Triterpenoids
pos4550,Terpenoids,Triterpenoids,Triterpenoids
pos4552,Terpenoids,Triterpenoids,Triterpenoids
pos4562,Terpenoids,Triterpenoids,Triterpenoids
pos4564,Terpenoids,Triterpenoids,Triterpenoids
pos4567,Terpenoids,Triterpenoids,Triterpenoids
pos4569,Terpenoids,Triterpenoids,Triterpenoids
pos4572,Terpenoids,Triterpenoids,Triterpenoids
pos4574,Terpenoids,Triterpenoids,Triterpenoids
pos4583,Terpenoids,Triterpenoids,Triterpenoids
pos4586,Terpenoids,Triterpenoids,Triterpenoids
pos4591,Terpenoids,Triterpenoids,Triterpenoids
pos4596,Terpenoids,Triterpenoids,Triterpenoids
pos4598,Terpenoids,Triterpenoids,Triterpenoids
pos4603,Terpenoids,Triterpenoids,Triterpenoids
pos4608,Terpenoids,Triterpenoids,Triterpenoids
pos4616,Terpenoids,Triterpenoids,Triterpenoids
pos4621,Terpenoids,Triterpenoids,Triterpenoids
pos4623,Terpenoids,Triterpenoids,Triterpenoids
pos4628,Terpenoids,Triterpenoids,Triterpenoids
pos4629,Terpenoids,Triterpenoids,Triterpenoids
pos4636,Terpenoids,Triterpenoids,Triterpenoids
pos4645,Terpenoids,Triterpenoids,Triterpenoids
pos4652,Terpenoids,Triterpenoids,Triterpenoids
pos4662,Terpenoids,Triterpenoids,Triterpenoids
pos4666,Terpenoids,Triterpenoids,Triterpenoids
pos4668,Terpenoids,Triterpenoids,Triterpenoids
pos4672,Terpenoids,Triterpenoids,Triterpenoids
pos4678,Terpenoids,Triterpenoids,Triterpenoids
pos4679,Terpenoids,Triterpenoids,Triterpenoids
pos4684,Terpenoids,Triterpenoids,Triterpenoids
pos4686,Terpenoids,Triterpenoids,Triterpenoids
pos4687,Terpenoids,Triterpenoids,Triterpenoids
pos4688,Terpenoids,Triterpenoids,Triterpenoids
pos4691,Terpenoids,Triterpenoids,Triterpenoids
pos4692,Terpenoids,Triterpenoids,Triterpenoids
pos4702,Terpenoids,Triterpenoids,Triterpenoids
pos4706,Terpenoids,Triterpenoids,Triterpenoids
pos4711,Terpenoids,Triterpenoids,Triterpenoids
pos4717,Terpenoids,Triterpenoids,Triterpenoids
pos4722,Terpenoids,Triterpenoids,Triterpenoids
pos473,Terpenoids,Triterpenoids,Triterpenoids
pos4869,Terpenoids,Triterpenoids,Triterpenoids
pos4874,Terpenoids,Triterpenoids,Triterpenoids
pos4884,Terpenoids,Triterpenoids,Triterpenoids
pos4885,Terpenoids,Triterpenoids,Triterpenoids
pos4890,Terpenoids,Triterpenoids,Triterpenoids
pos4942,Terpenoids,Triterpenoids,Triterpenoids
pos4955,Terpenoids,Triterpenoids,Triterpenoids
pos4960,Terpenoids,Triterpenoids,Triterpenoids
pos4968,Terpenoids,Triterpenoids,Triterpenoids
pos499,Terpenoids,Triterpenoids,Triterpenoids
pos501,Terpenoids,Triterpenoids,Triterpenoids
pos5108,Terpenoids,Triterpenoids,Triterpenoids
pos5125,Terpenoids,Triterpenoids,Triterpenoids
pos5136,Terpenoids,Triterpenoids,Triterpenoids
pos5146,Terpenoids,Triterpenoids,Triterpenoids
pos5164,Terpenoids,Triterpenoids,Triterpenoids
pos5176,Terpenoids,Triterpenoids,Triterpenoids
pos5186,Terpenoids,Triterpenoids,Triterpenoids
pos519,Terpenoids,Triterpenoids,Triterpenoids
pos5210,Terpenoids,Triterpenoids,Triterpenoids
pos5247,Terpenoids,Triterpenoids,Triterpenoids
pos5262,Terpenoids,Triterpenoids,Triterpenoids
pos5274,Terpenoids,Triterpenoids,Triterpenoids
pos5275,Terpenoids,Triterpenoids,Triterpenoids
pos5278,Terpenoids,Triterpenoids,Triterpenoids
pos5279,Terpenoids,Triterpenoids,Triterpenoids
pos5309,Terpenoids,Triterpenoids,Triterpenoids
pos5312,Terpenoids,Triterpenoids,Triterpenoids
pos5325,Terpenoids,Triterpenoids,Triterpenoids
pos5327,Terpenoids,Triterpenoids,Triterpenoids
pos5354,Terpenoids,Triterpenoids,Triterpenoids
pos5380,Terpenoids,Triterpenoids,Triterpenoids
pos539,Terpenoids,Triterpenoids,Triterpenoids
pos546,Terpenoids,Triterpenoids,Triterpenoids
pos5632,Terpenoids,Triterpenoids,Triterpenoids
pos5673,Terpenoids,Triterpenoids,Triterpenoids
pos5686,Terpenoids,Triterpenoids,Triterpenoids
pos5692,Terpenoids,Triterpenoids,Triterpenoids
pos5705,Terpenoids,Triterpenoids,Triterpenoids
pos5707,Terpenoids,Triterpenoids,Triterpenoids
pos5710,Terpenoids,Triterpenoids,Triterpenoids
pos5716,Terpenoids,Triterpenoids,Triterpenoids
pos5731,Terpenoids,Triterpenoids,Triterpenoids
pos5754,Terpenoids,Triterpenoids,Triterpenoids
pos5756,Terpenoids,Triterpenoids,Triterpenoids
pos5757,Terpenoids,Triterpenoids,Triterpenoids
pos5761,Terpenoids,Triterpenoids,Triterpenoids
pos577,Terpenoids,Triterpenoids,Triterpenoids
pos578,Terpenoids,Triterpenoids,Triterpenoids
pos5792,Terpenoids,Triterpenoids,Triterpenoids
pos5818,Terpenoids,Triterpenoids,Triterpenoids
pos5821,Terpenoids,Triterpenoids,Triterpenoids
pos5834,Terpenoids,Triterpenoids,Triterpenoids
pos5838,Terpenoids,Triterpenoids,Triterpenoids
pos5843,Terpenoids,Triterpenoids,Triterpenoids
pos5850,Terpenoids,Triterpenoids,Triterpenoids
pos5860,Terpenoids,Triterpenoids,Triterpenoids
pos5864,Terpenoids,Triterpenoids,Triterpenoids
pos5888,Terpenoids,Triterpenoids,Triterpenoids
pos5917,Terpenoids,Triterpenoids,Triterpenoids
pos5921,Terpenoids,Triterpenoids,Triterpenoids
pos5933,Terpenoids,Triterpenoids,Triterpenoids
pos5940,Terpenoids,Triterpenoids,Triterpenoids
pos5948,Terpenoids,Triterpenoids,Triterpenoids
pos5950,Terpenoids,Triterpenoids,Triterpenoids
pos5952,Terpenoids,Triterpenoids,Triterpenoids
pos5957,Terpenoids,Triterpenoids,Triterpenoids
pos5958,Terpenoids,Triterpenoids,Triterpenoids
pos5960,Terpenoids,Triterpenoids,Triterpenoids
pos5964,Terpenoids,Triterpenoids,Triterpenoids
pos598,Terpenoids,Triterpenoids,Triterpenoids
pos5983,Terpenoids,Triterpenoids,Triterpenoids
pos5986,Terpenoids,Triterpenoids,Triterpenoids
pos5991,Terpenoids,Triterpenoids,Triterpenoids
pos5997,Terpenoids,Triterpenoids,Triterpenoids
pos6004,Terpenoids,Triterpenoids,Triterpenoids
pos6005,Terpenoids,Triterpenoids,Triterpenoids
pos6013,Terpenoids,Triterpenoids,Triterpenoids
pos6016,Terpenoids,Triterpenoids,Triterpenoids
pos6023,Terpenoids,Triterpenoids,Triterpenoids
pos603,Terpenoids,Triterpenoids,Triterpenoids
pos6040,Terpenoids,Triterpenoids,Triterpenoids
pos6050,Terpenoids,Triterpenoids,Triterpenoids
pos6054,Terpenoids,Triterpenoids,Triterpenoids
pos6055,Terpenoids,Triterpenoids,Triterpenoids
pos6057,Terpenoids,Triterpenoids,Triterpenoids
pos6059,Terpenoids,Triterpenoids,Triterpenoids
pos6062,Terpenoids,Triterpenoids,Triterpenoids
pos6081,Terpenoids,Triterpenoids,Triterpenoids
pos6085,Terpenoids,Triterpenoids,Triterpenoids
pos6086,Terpenoids,Triterpenoids,Triterpenoids
pos6090,Terpenoids,Triterpenoids,Triterpenoids
pos6129,Terpenoids,Triterpenoids,Triterpenoids
pos6200,Terpenoids,Triterpenoids,Triterpenoids
pos623,Terpenoids,Triterpenoids,Triterpenoids
pos635,Terpenoids,Triterpenoids,Triterpenoids
pos637,Terpenoids,Triterpenoids,Triterpenoids
pos638,Terpenoids,Triterpenoids,Triterpenoids
pos6442,Terpenoids,Triterpenoids,Triterpenoids
pos6444,Terpenoids,Triterpenoids,Triterpenoids
pos6475,Terpenoids,Triterpenoids,Triterpenoids
pos6568,Terpenoids,Triterpenoids,Triterpenoids
pos6574,Terpenoids,Triterpenoids,Triterpenoids
pos6591,Terpenoids,Triterpenoids,Triterpenoids
pos6631,Terpenoids,Triterpenoids,Triterpenoids
pos6666,Terpenoids,Triterpenoids,Triterpenoids
pos6670,Terpenoids,Triterpenoids,Triterpenoids
pos6686,Terpenoids,Triterpenoids,Triterpenoids
pos6699,Terpenoids,Triterpenoids,Triterpenoids
pos6743,Terpenoids,Triterpenoids,Triterpenoids
pos6744,Terpenoids,Triterpenoids,Triterpenoids
pos6746,Terpenoids,Triterpenoids,Triterpenoids
pos6756,Terpenoids,Triterpenoids,Triterpenoids
pos6765,Terpenoids,Triterpenoids,Triterpenoids
pos6814,Terpenoids,Triterpenoids,Triterpenoids
pos6914,Terpenoids,Triterpenoids,Triterpenoids
pos6915,Terpenoids,Triterpenoids,Triterpenoids
pos6922,Terpenoids,Triterpenoids,Triterpenoids
pos6924,Terpenoids,Triterpenoids,Triterpenoids
pos6927,Terpenoids,Triterpenoids,Triterpenoids
pos6941,Terpenoids,Triterpenoids,Triterpenoids
pos6942,Terpenoids,Triterpenoids,Triterpenoids
pos6945,Terpenoids,Triterpenoids,Triterpenoids
pos6949,Terpenoids,Triterpenoids,Triterpenoids
pos6964,Terpenoids,Triterpenoids,Triterpenoids
pos6969,Terpenoids,Triterpenoids,Triterpenoids
pos6970,Terpenoids,Triterpenoids,Triterpenoids
pos6977,Terpenoids,Triterpenoids,Triterpenoids
pos6983,Terpenoids,Triterpenoids,Triterpenoids
pos6986,Terpenoids,Triterpenoids,Triterpenoids
pos6990,Terpenoids,Triterpenoids,Triterpenoids
pos6991,Terpenoids,Triterpenoids,Triterpenoids
pos7021,Terpenoids,Triterpenoids,Triterpenoids
pos7026,Terpenoids,Triterpenoids,Triterpenoids
pos7045,Terpenoids,Triterpenoids,Triterpenoids
pos7047,Terpenoids,Triterpenoids,Triterpenoids
pos7048,Terpenoids,Triterpenoids,Triterpenoids
pos7128,Terpenoids,Triterpenoids,Triterpenoids
pos7134,Terpenoids,Triterpenoids,Triterpenoids
pos7151,Terpenoids,Triterpenoids,Triterpenoids
pos7221,Terpenoids,Triterpenoids,Triterpenoids
pos7238,Terpenoids,Triterpenoids,Triterpenoids
pos7244,Terpenoids,Triterpenoids,Triterpenoids
pos7246,Terpenoids,Triterpenoids,Triterpenoids
pos7257,Terpenoids,Triterpenoids,Triterpenoids
pos7258,Terpenoids,Triterpenoids,Triterpenoids
pos7298,Terpenoids,Triterpenoids,Triterpenoids
pos7306,Terpenoids,Triterpenoids,Triterpenoids
pos7324,Terpenoids,Triterpenoids,Triterpenoids
pos7325,Terpenoids,Triterpenoids,Triterpenoids
pos7328,Terpenoids,Triterpenoids,Triterpenoids
pos7329,Terpenoids,Triterpenoids,Triterpenoids
pos7359,Terpenoids,Triterpenoids,Triterpenoids
pos7360,Terpenoids,Triterpenoids,Triterpenoids
